scenario_name,scenario_family,case_id,case_label,case_value,baseline,baseline_category,concentrated_failures,concentrated_failures_std,delta_accuracy,delta_accuracy_std,delta_ece,delta_ece_std,delta_log_loss,delta_log_loss_std,masked_accuracy_drop,masked_accuracy_drop_std,masked_calibration_drift,masked_calibration_drift_std,subgroup_abstention_gap,subgroup_abstention_gap_std,target_accuracy,target_accuracy_std,target_coverage,target_coverage_std,target_ece,target_ece_std,target_risk_reduction,target_risk_reduction_std,target_selective_ece,target_selective_ece_std,target_selective_risk,target_selective_risk_std,worst_group_accuracy_gap,worst_group_accuracy_gap_std,worst_group_ece_gap,worst_group_ece_gap_std,n_runs
paper_subgroup_failures,subgroup_degradation,masked_subgroup_shift,masked subgroup shift,masked subgroup shift,raw_model,reliability,,,-0.0019230769230769718,0.03535533905932733,0.024420957619541543,0.003600485516363742,0.020047705881182792,0.07486059176157718,,,,,,,0.725,0.008158924398306289,,,0.07934652249156451,0.021329682583419392,,,,,,,,,,,2
paper_subgroup_failures,subgroup_degradation,masked_subgroup_shift,masked subgroup shift,masked subgroup shift,subgroup_audit,audit,1.0,0.0,-0.0019230769230769718,0.03535533905932733,0.024420957619541543,0.003600485516363742,0.020047705881182792,0.07486059176157718,0.5,0.7071067811865476,0.0,0.0,,,0.725,0.008158924398306289,,,0.07934652249156451,0.021329682583419392,,,,,,,0.13732876712328768,0.02559443407139925,0.18189661027767534,0.04986132290778277,2
paper_subgroup_failures,subgroup_degradation,masked_subgroup_shift,masked subgroup shift,masked subgroup shift,weighted_confidence_abstention,selective,,,,,,,,,,,,,0.01738851883907061,0.012094346661869353,,,0.8,0.09246780984747158,,,0.02137714234572874,0.0014640815664519586,0.09534246590310361,0.019645584755724803,0.23439208842350207,0.02050157182916671,,,,,2
paper_subgroup_failures,subgroup_degradation,minority_subgroup_degradation,minority subgroup degradation,minority subgroup degradation,raw_model,reliability,,,-0.025000000000000022,0.008158924398306289,0.02909604044640611,0.029642608940679608,0.03382118503571194,0.052120507364782805,,,,,,,0.7019230769230769,0.019037490262714712,,,0.08402160531842909,0.011913411873623953,,,,,,,,,,,2
paper_subgroup_failures,subgroup_degradation,minority_subgroup_degradation,minority subgroup degradation,minority subgroup degradation,subgroup_audit,audit,1.0,0.0,-0.025000000000000022,0.008158924398306289,0.02909604044640611,0.029642608940679608,0.03382118503571194,0.052120507364782805,0.5,0.7071067811865476,0.5,0.7071067811865476,,,0.7019230769230769,0.019037490262714712,,,0.08402160531842909,0.011913411873623953,,,,,,,0.1396279949558638,0.034285316187418306,0.21673722223413616,0.013936485821092172,2
paper_subgroup_failures,subgroup_degradation,minority_subgroup_degradation,minority subgroup degradation,minority subgroup degradation,weighted_confidence_abstention,selective,,,,,,,,,,,,,0.01738851883907061,0.012094346661869353,,,0.8,0.09246780984747158,,,0.02712332751599761,0.008744303887810567,0.0865357322840545,0.021541285593227318,0.24787667248400236,0.0048539034426999935,,,,,2
