scenario,method,shift_strength,seed,alarm,selected_group,selected_bin,selected_abs_gap,selected_local_ess,selected_radius,selected_is_planted_group,n_search_cells
planted,split_search_naive,0.8,49,True,x0>1 & x1>1,"[0.00, 0.14]",0.6143744518697809,2.6757234417191147,0.748196874271791,False,557
planted,split_search_certified,0.8,49,False,x0>1 & x1>1,"[0.00, 0.14]",0.6143744518697809,2.6757234417191147,0.748196874271791,False,557
null,same_data_search,0.8,50,True,x1>2,"[0.29, 0.43]",0.5077032015784205,2.5867469883331338,1.3486031622146717,False,610
null,full_family_simultaneous,0.8,50,False,x1>2,"[0.29, 0.43]",0.5077032015784205,2.5867469883331338,1.3486031622146717,False,610
null,split_search_naive,0.8,50,False,x0>2,"[0.14, 0.29]",0.16414922591097433,1.0,1.2238734153404083,False,595
null,split_search_certified,0.8,50,False,x0>2,"[0.14, 0.29]",0.16414922591097433,1.0,1.2238734153404083,False,595
planted,same_data_search,0.8,50,True,x0>0.5 & x1>0.5,"[0.14, 0.29]",0.8063983866211336,5.103687963194885,0.9601057988360733,False,610
planted,full_family_simultaneous,0.8,50,False,x0>0.5 & x1>0.5,"[0.14, 0.29]",0.8063983866211336,5.103687963194885,0.9601057988360733,False,610
planted,split_search_naive,0.8,50,False,x0>2,"[0.00, 0.14]",0.08662276330122624,1.0,1.2238734153404083,False,595
planted,split_search_certified,0.8,50,False,x0>2,"[0.00, 0.14]",0.08662276330122624,1.0,1.2238734153404083,False,595
null,same_data_search,0.8,51,True,x0>1 & x2>1,"[0.71, 0.86]",0.7489603627045592,1.2086380655110656,1.9697933517819322,False,592
null,full_family_simultaneous,0.8,51,False,x0>1 & x2>1,"[0.71, 0.86]",0.7489603627045592,1.2086380655110656,1.9697933517819322,False,592
null,split_search_naive,0.8,51,True,x0>1 & x2>1,"[0.71, 0.86]",0.7818428929957202,1.0,1.2238734153404083,False,560
null,split_search_certified,0.8,51,False,x0>1 & x2>1,"[0.71, 0.86]",0.7818428929957202,1.0,1.2238734153404083,False,560
planted,same_data_search,0.8,51,True,x0>1,"[0.00, 0.14]",0.6891902221966194,10.217166597156117,0.6774910524666361,False,592
planted,full_family_simultaneous,0.8,51,False,x0>1,"[0.00, 0.14]",0.6891902221966194,10.217166597156117,0.6774910524666361,False,592
planted,split_search_naive,0.8,51,True,x0>1 & x2>1,"[0.14, 0.29]",0.26306904294538985,2.5603507379242862,0.7648684902130332,False,560
planted,split_search_certified,0.8,51,False,x0>1 & x2>1,"[0.14, 0.29]",0.26306904294538985,2.5603507379242862,0.7648684902130332,False,560
null,same_data_search,0.8,52,True,x0>0.5 & x2>0.5,"[0.43, 0.57]",0.33221828603099146,5.222537603467286,0.9411305598767106,False,521
null,full_family_simultaneous,0.8,52,False,x0>0.5 & x2>0.5,"[0.43, 0.57]",0.33221828603099146,5.222537603467286,0.9411305598767106,False,521
null,split_search_naive,0.8,52,True,x1>1 & x2>1,"[0.71, 0.86]",0.2265282192086765,1.0,1.2238734153404083,False,524
null,split_search_certified,0.8,52,False,x1>1 & x2>1,"[0.71, 0.86]",0.2265282192086765,1.0,1.2238734153404083,False,524
planted,same_data_search,0.8,52,True,x0>0.5 & x1>0.5,"[0.29, 0.43]",0.6478177785340367,7.319746683937337,0.7949551695166746,False,521
planted,full_family_simultaneous,0.8,52,False,x0>0.5 & x1>0.5,"[0.29, 0.43]",0.6478177785340367,7.319746683937337,0.7949551695166746,False,521
planted,split_search_naive,0.8,52,True,x0>0.5 & x1>0.5,"[0.29, 0.43]",0.6931819321224032,2.42923892822316,0.7852381392409824,False,524
planted,split_search_certified,0.8,52,False,x0>0.5 & x1>0.5,"[0.29, 0.43]",0.6931819321224032,2.42923892822316,0.7852381392409824,False,524
null,same_data_search,0.8,53,True,x5>2,"[0.00, 0.14]",0.8274504863867026,1.1204153987761623,2.033567088236491,False,529
null,full_family_simultaneous,0.8,53,False,x5>2,"[0.00, 0.14]",0.8274504863867026,1.1204153987761623,2.033567088236491,False,529
null,split_search_naive,0.8,53,False,x5>2,"[0.00, 0.14]",0.07382266654593123,1.0,1.2238734153404083,False,525
null,split_search_certified,0.8,53,False,x5>2,"[0.00, 0.14]",0.07382266654593123,1.0,1.2238734153404083,False,525
planted,same_data_search,0.8,53,True,x0>1 & x2>1,"[0.00, 0.14]",0.8831390907257818,7.819778697810425,0.7697519677459429,False,529
planted,full_family_simultaneous,0.8,53,True,x0>0.5 & x2>0.5,"[0.00, 0.14]",0.8392747435247663,14.14538681971589,0.5723222431521224,False,529
planted,split_search_naive,0.8,53,True,x0>1 & x2>1,"[0.00, 0.14]",0.8013069723672052,7.057635873650944,0.46068797601321626,False,525
planted,split_search_certified,0.8,53,True,x0>1 & x2>1,"[0.00, 0.14]",0.8013069723672052,7.057635873650944,0.46068797601321626,False,525
null,same_data_search,0.8,54,True,x1>1 & x3>1,"[0.14, 0.29]",0.6900455509946467,4.199805644302779,1.0570853514541572,False,596
null,full_family_simultaneous,0.8,54,False,x1>1 & x3>1,"[0.14, 0.29]",0.6900455509946467,4.199805644302779,1.0570853514541572,False,596
null,split_search_naive,0.8,54,False,none,none,,,,False,588
null,split_search_certified,0.8,54,False,none,none,,,,False,588
planted,same_data_search,0.8,54,True,x1>1 & x2>1,"[0.00, 0.14]",0.9053111777195517,1.6660388111499411,1.6783483036050484,False,596
planted,full_family_simultaneous,0.8,54,True,x0>0.5,"[0.14, 0.29]",0.657228747527196,26.700770620224517,0.4192400394183677,True,596
planted,split_search_naive,0.8,54,True,x0>0.5 & x2>0.5,"[0.14, 0.29]",0.7809639831136863,2.3210117163103168,0.803337119813204,False,588
planted,split_search_certified,0.8,54,False,x0>0.5 & x2>0.5,"[0.14, 0.29]",0.7809639831136863,2.3210117163103168,0.803337119813204,False,588
null,same_data_search,0.8,55,True,x1>2,"[0.43, 0.57]",0.517108893668522,2.424585713494027,1.3872878420086614,False,565
null,full_family_simultaneous,0.8,55,False,x1>2,"[0.43, 0.57]",0.517108893668522,2.424585713494027,1.3872878420086614,False,565
null,split_search_naive,0.8,55,False,none,none,,,,False,559
null,split_search_certified,0.8,55,False,none,none,,,,False,559
planted,same_data_search,0.8,55,True,x0>0.5 & x1>0.5,"[0.14, 0.29]",0.6329849050098426,11.258562341648405,0.6437894902465329,False,565
planted,full_family_simultaneous,0.8,55,False,x0>0.5 & x1>0.5,"[0.14, 0.29]",0.6329849050098426,11.258562341648405,0.6437894902465329,False,565
planted,split_search_naive,0.8,55,True,x0>0.5,"[0.29, 0.43]",0.6011918992287405,10.158163214913833,0.38399795188787716,True,559
planted,split_search_certified,0.8,55,True,x0>0.5,"[0.29, 0.43]",0.6011918992287405,10.158163214913833,0.38399795188787716,True,559
null,same_data_search,0.8,56,True,x0>1 & x2>1,"[0.29, 0.43]",0.6583484905693897,1.274420813057865,1.9145846483819147,False,571
null,full_family_simultaneous,0.8,56,False,x0>1 & x2>1,"[0.29, 0.43]",0.6583484905693897,1.274420813057865,1.9145846483819147,False,571
null,split_search_naive,0.8,56,False,none,none,,,,False,563
null,split_search_certified,0.8,56,False,none,none,,,,False,563
planted,same_data_search,0.8,56,True,x0>2,"[0.00, 0.14]",0.8855568398536697,2.690686060635311,1.317648238067691,False,571
planted,full_family_simultaneous,0.8,56,True,x0>0.5 & x3>0.5,"[0.14, 0.29]",0.7140656937886593,24.941419414184335,0.4327832234533559,False,571
planted,split_search_naive,0.8,56,True,x0>0.5 & x2>0.5,"[0.00, 0.14]",0.23342033328704972,3.840218693073189,0.6245375030813619,False,563
planted,split_search_certified,0.8,56,False,x0>0.5 & x2>0.5,"[0.00, 0.14]",0.23342033328704972,3.840218693073189,0.6245375030813619,False,563
null,same_data_search,0.8,57,True,x0>1 & x1>1,"[0.14, 0.29]",0.7259577162610157,2.1664604699551635,1.4721951957855066,False,599
null,full_family_simultaneous,0.8,57,False,x0>1 & x1>1,"[0.14, 0.29]",0.7259577162610157,2.1664604699551635,1.4721951957855066,False,599
null,split_search_naive,0.8,57,False,none,none,,,,False,602
null,split_search_certified,0.8,57,False,none,none,,,,False,602
planted,same_data_search,0.8,57,True,x2>1.5,"[0.00, 0.14]",0.8643834534477385,1.0,2.166909535683186,False,599
planted,full_family_simultaneous,0.8,57,False,x2>1.5,"[0.00, 0.14]",0.8643834534477385,1.0,2.166909535683186,False,599
planted,split_search_naive,0.8,57,False,none,none,,,,False,602
planted,split_search_certified,0.8,57,False,none,none,,,,False,602
null,same_data_search,0.8,58,True,x0>1 & x1>1,"[0.57, 0.71]",0.5901877528239547,1.2571100818006309,1.9268141984265363,False,566
null,full_family_simultaneous,0.8,58,False,x0>1 & x1>1,"[0.57, 0.71]",0.5901877528239547,1.2571100818006309,1.9268141984265363,False,566
null,split_search_naive,0.8,58,False,x1>1.5,"[0.00, 0.14]",0.034707555312872215,1.7676706159636295,0.9205255132777421,False,550
null,split_search_certified,0.8,58,False,x1>1.5,"[0.00, 0.14]",0.034707555312872215,1.7676706159636295,0.9205255132777421,False,550
planted,same_data_search,0.8,58,True,x0>0.5 & x1>0.5,"[0.14, 0.29]",0.7712480090199861,1.8536620135550697,1.5867599032517838,False,566
planted,full_family_simultaneous,0.8,58,False,x0>0.5 & x1>0.5,"[0.14, 0.29]",0.7712480090199861,1.8536620135550697,1.5867599032517838,False,566
planted,split_search_naive,0.8,58,True,x0>0.5 & x2>0.5,"[0.14, 0.29]",0.7129791161172858,3.6671211500457406,0.6391074385266666,False,550
planted,split_search_certified,0.8,58,False,x0>0.5 & x2>0.5,"[0.14, 0.29]",0.7129791161172858,3.6671211500457406,0.6391074385266666,False,550
null,same_data_search,0.8,59,True,x1>1.5,"[0.14, 0.29]",0.5773717520076731,3.747639614429288,1.1178271802890936,False,584
null,full_family_simultaneous,0.8,59,False,x1>1.5,"[0.14, 0.29]",0.5773717520076731,3.747639614429288,1.1178271802890936,False,584
null,split_search_naive,0.8,59,False,x0>2,"[0.14, 0.29]",0.19236602379487083,1.5066696499414831,0.9970742057934017,False,578
null,split_search_certified,0.8,59,False,x0>2,"[0.14, 0.29]",0.19236602379487083,1.5066696499414831,0.9970742057934017,False,578
planted,same_data_search,0.8,59,True,x2>1.5,"[0.00, 0.14]",0.7970268511569979,4.1531728597810185,1.0618509801196876,False,584
planted,full_family_simultaneous,0.8,59,True,x0>0.5 & x2>0.5,"[0.14, 0.29]",0.6956447447834291,20.472653617734235,0.4782626948605297,False,584
planted,split_search_naive,0.8,59,False,none,none,,,,False,578
planted,split_search_certified,0.8,59,False,none,none,,,,False,578
null,same_data_search,0.8,60,True,x0>1 & x1>1,"[0.71, 0.86]",0.7343020184081995,1.0,2.1676772672934015,False,603
null,full_family_simultaneous,0.8,60,False,x0>1 & x1>1,"[0.71, 0.86]",0.7343020184081995,1.0,2.1676772672934015,False,603
null,split_search_naive,0.8,60,False,x0>1.5,"[0.71, 0.86]",0.1933265687556729,1.0,1.2238734153404083,False,588
null,split_search_certified,0.8,60,False,x0>1.5,"[0.71, 0.86]",0.1933265687556729,1.0,1.2238734153404083,False,588
planted,same_data_search,0.8,60,True,x0>1 & x3>1,"[0.00, 0.14]",0.9033732228861461,5.63640565154187,0.9130477745880913,False,603
planted,full_family_simultaneous,0.8,60,True,x0>0.5 & x1>0.5,"[0.00, 0.14]",0.821987346119037,20.69557467213389,0.476492290151333,False,603
planted,split_search_naive,0.8,60,False,x1>0.5 & x2>0.5,"[0.00, 0.14]",0.06119481061133666,1.0,1.2238734153404083,False,588
planted,split_search_certified,0.8,60,False,x1>0.5 & x2>0.5,"[0.00, 0.14]",0.06119481061133666,1.0,1.2238734153404083,False,588
null,same_data_search,0.8,61,True,x0>1.5,"[0.00, 0.14]",0.8963924158645886,1.0,2.166716759004811,False,598
null,full_family_simultaneous,0.8,61,False,x0>1.5,"[0.00, 0.14]",0.8963924158645886,1.0,2.166716759004811,False,598
null,split_search_naive,0.8,61,False,none,none,,,,False,602
null,split_search_certified,0.8,61,False,none,none,,,,False,602
planted,same_data_search,0.8,61,True,x0>1.5,"[0.00, 0.14]",0.8963924158645886,1.0,2.166716759004811,False,598
planted,full_family_simultaneous,0.8,61,False,x0>1.5,"[0.00, 0.14]",0.8963924158645886,1.0,2.166716759004811,False,598
planted,split_search_naive,0.8,61,False,none,none,,,,False,602
planted,split_search_certified,0.8,61,False,none,none,,,,False,602
null,same_data_search,0.8,62,True,x2>1,"[0.14, 0.29]",0.6390419718407429,1.8562711006488897,1.5884463018610904,False,585
null,full_family_simultaneous,0.8,62,False,x2>1,"[0.14, 0.29]",0.6390419718407429,1.8562711006488897,1.5884463018610904,False,585
null,split_search_naive,0.8,62,False,x0>0.5 & x3>0.5,"[0.86, 1.00]",0.10740154938636853,2.5246389630794357,0.770259141084985,False,573
null,split_search_certified,0.8,62,False,x0>0.5 & x3>0.5,"[0.86, 1.00]",0.10740154938636853,2.5246389630794357,0.770259141084985,False,573
planted,same_data_search,0.8,62,True,x0>1 & x1>1,"[0.14, 0.29]",0.7436528855417476,2.7081157633224926,1.3151025717127238,False,585
planted,full_family_simultaneous,0.8,62,True,x0>0.5,"[0.29, 0.43]",0.5809099164530326,32.469211048879636,0.37980210861652475,True,585
planted,split_search_naive,0.8,62,False,none,none,,,,False,573
planted,split_search_certified,0.8,62,False,none,none,,,,False,573
null,same_data_search,0.8,63,True,x0>2,"[0.57, 0.71]",0.6813777487505889,1.0,2.1589212290758883,False,559
null,full_family_simultaneous,0.8,63,False,x0>2,"[0.57, 0.71]",0.6813777487505889,1.0,2.1589212290758883,False,559
null,split_search_naive,0.8,63,False,x3>1,"[0.14, 0.29]",0.014451348740383924,5.913738662524155,0.5032750921436918,False,564
null,split_search_certified,0.8,63,False,x3>1,"[0.14, 0.29]",0.014451348740383924,5.913738662524155,0.5032750921436918,False,564
planted,same_data_search,0.8,63,True,x0>0.5 & x2>0.5,"[0.00, 0.14]",0.8021068566737143,7.506797807797858,0.7879695545350115,False,559
planted,full_family_simultaneous,0.8,63,True,x0>0 & x2>0,"[0.00, 0.14]",0.7353379954446411,23.60891777597941,0.4443229614557164,False,559
planted,split_search_naive,0.8,63,True,x0>0.5 & x2>0.5,"[0.00, 0.14]",0.9194138896871595,1.9007872195440454,0.8877072148917925,False,564
planted,split_search_certified,0.8,63,False,x0>0.5 & x2>0.5,"[0.00, 0.14]",0.9194138896871595,1.9007872195440454,0.8877072148917925,False,564
null,same_data_search,0.8,64,True,x2>1.5,"[0.43, 0.57]",0.3967532541840166,4.7397615082425455,0.9841787955602259,False,486
null,full_family_simultaneous,0.8,64,False,x2>1.5,"[0.43, 0.57]",0.3967532541840166,4.7397615082425455,0.9841787955602259,False,486
null,split_search_naive,0.8,64,False,x0>0.5 & x2>0.5,"[0.57, 0.71]",0.08781463223843763,5.1593058626248975,0.5388164716370364,False,478
null,split_search_certified,0.8,64,False,x0>0.5 & x2>0.5,"[0.57, 0.71]",0.08781463223843763,5.1593058626248975,0.5388164716370364,False,478
planted,same_data_search,0.8,64,True,x0>0.5 & x1>0.5,"[0.43, 0.57]",0.4805873175794203,12.809054906570111,0.5986785594889589,False,486
planted,full_family_simultaneous,0.8,64,False,x0>0.5 & x1>0.5,"[0.43, 0.57]",0.4805873175794203,12.809054906570111,0.5986785594889589,False,486
planted,split_search_naive,0.8,64,True,x0>0.5 & x1>0.5,"[0.43, 0.57]",0.48539077864504565,7.243316403243414,0.4547448328664075,False,478
planted,split_search_certified,0.8,64,False,x0>0.5 & x1>0.5,"[0.43, 0.57]",0.48539077864504565,7.243316403243414,0.4547448328664075,False,478
null,same_data_search,0.8,65,True,x1>1.5,"[0.29, 0.43]",0.6298382443374768,1.9209234149266319,1.564285775973225,False,605
null,full_family_simultaneous,0.8,65,False,x1>1.5,"[0.29, 0.43]",0.6298382443374768,1.9209234149266319,1.564285775973225,False,605
null,split_search_naive,0.8,65,False,none,none,,,,False,564
null,split_search_certified,0.8,65,False,none,none,,,,False,564
planted,same_data_search,0.8,65,True,x1>0.5 & x3>0.5,"[0.00, 0.14]",0.9276957404569168,2.181515979296586,1.467884627168828,False,605
planted,full_family_simultaneous,0.8,65,True,x0>0.5,"[0.14, 0.29]",0.6727122695049096,27.12447247902401,0.4162847209567806,True,605
planted,split_search_naive,0.8,65,True,x1>0.5 & x2>0.5,"[0.00, 0.14]",0.4119232175066288,2.726928626541153,0.741138912187718,False,564
planted,split_search_certified,0.8,65,False,x1>0.5 & x2>0.5,"[0.00, 0.14]",0.4119232175066288,2.726928626541153,0.741138912187718,False,564
null,same_data_search,0.8,66,True,x3>1,"[0.71, 0.86]",0.46727783052765043,4.538743674488587,1.0155614200893233,False,582
null,full_family_simultaneous,0.8,66,False,x3>1,"[0.71, 0.86]",0.46727783052765043,4.538743674488587,1.0155614200893233,False,582
null,split_search_naive,0.8,66,True,x0>1 & x1>1,"[0.57, 0.71]",0.36652897658726047,1.0,1.2238734153404083,False,565
null,split_search_certified,0.8,66,False,x0>1 & x1>1,"[0.57, 0.71]",0.36652897658726047,1.0,1.2238734153404083,False,565
planted,same_data_search,0.8,66,True,x0>1 & x3>1,"[0.14, 0.29]",0.8058462423488956,3.068797901598678,1.2350651810881639,False,582
planted,full_family_simultaneous,0.8,66,False,x0>1 & x3>1,"[0.14, 0.29]",0.8058462423488956,3.068797901598678,1.2350651810881639,False,582
planted,split_search_naive,0.8,66,True,x0>1 & x3>1,"[0.14, 0.29]",0.8325630852083931,1.0612550252783681,1.1880278494504912,False,565
planted,split_search_certified,0.8,66,False,x0>1 & x3>1,"[0.14, 0.29]",0.8325630852083931,1.0612550252783681,1.1880278494504912,False,565
null,same_data_search,0.8,67,True,x1>1 & x2>1,"[0.29, 0.43]",0.6001054898761541,3.948056401742528,1.0804855123581762,False,504
null,full_family_simultaneous,0.8,67,False,x1>1 & x2>1,"[0.29, 0.43]",0.6001054898761541,3.948056401742528,1.0804855123581762,False,504
null,split_search_naive,0.8,67,True,x0>1 & x1>1,"[0.43, 0.57]",0.43908184503047043,1.3343109473497294,1.059517115330907,False,482
null,split_search_certified,0.8,67,False,x0>1 & x1>1,"[0.43, 0.57]",0.43908184503047043,1.3343109473497294,1.059517115330907,False,482
planted,same_data_search,0.8,67,True,x0>1 & x2>1,"[0.00, 0.14]",0.9037078716142737,1.0,2.1468940986487155,False,504
planted,full_family_simultaneous,0.8,67,True,x0>0.5,"[0.29, 0.43]",0.6026266899402536,34.88228599535728,0.3635031284924979,True,504
planted,split_search_naive,0.8,67,True,x0>1 & x1>1,"[0.00, 0.14]",0.8860330026567385,1.0,1.2238734153404083,False,482
planted,split_search_certified,0.8,67,False,x0>1 & x1>1,"[0.00, 0.14]",0.8860330026567385,1.0,1.2238734153404083,False,482
null,same_data_search,0.8,68,True,x0>0 & x2>0,"[0.43, 0.57]",0.22877384641929135,18.7881128785902,0.4922468168769592,False,450
null,full_family_simultaneous,0.8,68,False,x0>0 & x2>0,"[0.43, 0.57]",0.22877384641929135,18.7881128785902,0.4922468168769592,False,450
null,split_search_naive,0.8,68,True,x2>0.5 & x3>0.5,"[0.29, 0.43]",0.2998795598921407,6.017181259846811,0.49893038583846167,False,428
null,split_search_certified,0.8,68,False,x2>0.5 & x3>0.5,"[0.29, 0.43]",0.2998795598921407,6.017181259846811,0.49893038583846167,False,428
planted,same_data_search,0.8,68,True,x0>1 & x3>1,"[0.00, 0.14]",0.8186746000777803,1.321989127384451,1.8557119103645108,False,450
planted,full_family_simultaneous,0.8,68,True,x0>0.5 & x2>0.5,"[0.00, 0.14]",0.658436462942497,36.19361780222859,0.3546569695486603,False,450
planted,split_search_naive,0.8,68,True,x1>1 & x3>1,"[0.00, 0.14]",0.26895516105261114,4.286638166054716,0.5911233136372352,False,428
planted,split_search_certified,0.8,68,False,x1>1 & x3>1,"[0.00, 0.14]",0.26895516105261114,4.286638166054716,0.5911233136372352,False,428
null,same_data_search,0.8,69,True,x1>0.5 & x3>0.5,"[0.86, 1.00]",0.898635650050274,1.0,2.1635853023725953,False,582
null,full_family_simultaneous,0.8,69,False,x1>0.5 & x3>0.5,"[0.86, 1.00]",0.898635650050274,1.0,2.1635853023725953,False,582
null,split_search_naive,0.8,69,True,x0>1 & x1>1,"[0.43, 0.57]",0.3097580375301791,2.286105172461932,0.8094469633049413,False,572
null,split_search_certified,0.8,69,False,x0>1 & x1>1,"[0.43, 0.57]",0.3097580375301791,2.286105172461932,0.8094469633049413,False,572
planted,same_data_search,0.8,69,True,x0>0.5,"[0.00, 0.14]",0.8179419224990436,13.520114748140058,0.5884151333589683,True,582
planted,full_family_simultaneous,0.8,69,True,x0>0.5,"[0.00, 0.14]",0.8179419224990436,13.520114748140058,0.5884151333589683,True,582
planted,split_search_naive,0.8,69,True,x0>0.5,"[0.00, 0.14]",0.901842402531366,7.283735950435509,0.45348132255114326,True,572
planted,split_search_certified,0.8,69,True,x0>0.5,"[0.00, 0.14]",0.901842402531366,7.283735950435509,0.45348132255114326,True,572
null,same_data_search,0.8,70,True,x2>2,"[0.43, 0.57]",0.5097562407116664,1.0,2.164376591900195,False,586
null,full_family_simultaneous,0.8,70,False,x2>2,"[0.43, 0.57]",0.5097562407116664,1.0,2.164376591900195,False,586
null,split_search_naive,0.8,70,True,x0>1 & x2>1,"[0.57, 0.71]",0.2246933058845067,1.9079633439082513,0.88603624501037,False,577
null,split_search_certified,0.8,70,False,x0>1 & x2>1,"[0.57, 0.71]",0.2246933058845067,1.9079633439082513,0.88603624501037,False,577
planted,same_data_search,0.8,70,True,x0>0.5 & x1>0.5,"[0.00, 0.14]",0.9113160190570546,7.637249461206202,0.7831849621924801,False,586
planted,full_family_simultaneous,0.8,70,True,x0>1.5,"[0.00, 0.14]",0.7964585553739794,18.669547951639434,0.5009171801328103,False,586
planted,split_search_naive,0.8,70,True,x0>2,"[0.00, 0.14]",0.7823743754912964,4.293711581268682,0.590636207782322,False,577
planted,split_search_certified,0.8,70,False,x0>2,"[0.00, 0.14]",0.7823743754912964,4.293711581268682,0.590636207782322,False,577
null,same_data_search,0.8,71,True,x1>1.5,"[0.71, 0.86]",0.7062984402763458,2.5598927422033717,1.3527637089951596,False,586
null,full_family_simultaneous,0.8,71,False,x1>1.5,"[0.71, 0.86]",0.7062984402763458,2.5598927422033717,1.3527637089951596,False,586
null,split_search_naive,0.8,71,False,x0>1 & x2>1,"[0.71, 0.86]",0.17347037244958716,2.547608037440134,0.7667789750193177,False,580
null,split_search_certified,0.8,71,False,x0>1 & x2>1,"[0.71, 0.86]",0.17347037244958716,2.547608037440134,0.7667789750193177,False,580
planted,same_data_search,0.8,71,True,x1>2,"[0.14, 0.29]",0.8363337838959856,1.0,2.164376591900195,False,586
planted,full_family_simultaneous,0.8,71,True,x0>0.5,"[0.00, 0.14]",0.7527226520009471,18.406341519749454,0.5044859671941193,True,586
planted,split_search_naive,0.8,71,False,none,none,,,,False,580
planted,split_search_certified,0.8,71,False,none,none,,,,False,580
null,same_data_search,0.8,72,True,x0>1 & x1>1,"[0.29, 0.43]",0.6740990974796797,2.23179447824257,1.4512559793670596,False,605
null,full_family_simultaneous,0.8,72,False,x0>1 & x1>1,"[0.29, 0.43]",0.6740990974796797,2.23179447824257,1.4512559793670596,False,605
null,split_search_naive,0.8,72,True,x0>2,"[0.71, 0.86]",0.20597392547066287,1.096996271710556,1.1685140145747626,False,595
null,split_search_certified,0.8,72,False,x0>2,"[0.71, 0.86]",0.20597392547066287,1.096996271710556,1.1685140145747626,False,595
planted,same_data_search,0.8,72,True,x0>0.5 & x3>0.5,"[0.14, 0.29]",0.7947747909678831,6.685415437408774,0.8385074421743752,False,605
planted,full_family_simultaneous,0.8,72,False,x0>0.5 & x3>0.5,"[0.14, 0.29]",0.7947747909678831,6.685415437408774,0.8385074421743752,False,605
planted,split_search_naive,0.8,72,False,none,none,,,,False,595
planted,split_search_certified,0.8,72,False,none,none,,,,False,595
null,same_data_search,0.8,73,True,x2>1.5,"[0.00, 0.14]",0.7915067060909019,1.3586534776848327,1.8566878148415789,False,585
null,full_family_simultaneous,0.8,73,False,x2>1.5,"[0.00, 0.14]",0.7915067060909019,1.3586534776848327,1.8566878148415789,False,585
null,split_search_naive,0.8,73,True,x0>1.5,"[0.43, 0.57]",0.5396072353159121,1.0903352057193196,1.172077917354199,False,564
null,split_search_certified,0.8,73,False,x0>1.5,"[0.43, 0.57]",0.5396072353159121,1.0903352057193196,1.172077917354199,False,564
planted,same_data_search,0.8,73,True,x2>1.5,"[0.00, 0.14]",0.8318876156966036,1.3586534776848327,1.8566878148415789,False,585
planted,full_family_simultaneous,0.8,73,True,x0>0.5,"[0.14, 0.29]",0.6795023872409752,36.9173839881534,0.3561867666879718,True,585
planted,split_search_naive,0.8,73,True,x0>1 & x1>1,"[0.00, 0.14]",0.620400294592354,3.7023685013462795,0.6360579424743139,False,564
planted,split_search_certified,0.8,73,False,x0>1 & x1>1,"[0.00, 0.14]",0.620400294592354,3.7023685013462795,0.6360579424743139,False,564
null,same_data_search,0.8,74,True,x2>1 & x3>1,"[0.43, 0.57]",0.553045875825075,2.09139138004936,1.4938563439724457,False,566
null,full_family_simultaneous,0.8,74,False,x2>1 & x3>1,"[0.43, 0.57]",0.553045875825075,2.09139138004936,1.4938563439724457,False,566
null,split_search_naive,0.8,74,False,x1>2,"[0.71, 0.86]",0.17421755522499602,1.6209599831601371,0.9612809912933775,False,555
null,split_search_certified,0.8,74,False,x1>2,"[0.71, 0.86]",0.17421755522499602,1.6209599831601371,0.9612809912933775,False,555
planted,same_data_search,0.8,74,True,x0>0.5 & x2>0.5,"[0.29, 0.43]",0.6370018564293093,10.610458090384306,0.6632227658596519,False,566
planted,full_family_simultaneous,0.8,74,False,x0>0.5 & x2>0.5,"[0.29, 0.43]",0.6370018564293093,10.610458090384306,0.6632227658596519,False,566
planted,split_search_naive,0.8,74,True,x0>0.5,"[0.29, 0.43]",0.6335673329728452,15.03792347787352,0.31560404877425813,True,555
planted,split_search_certified,0.8,74,True,x0>0.5,"[0.29, 0.43]",0.6335673329728452,15.03792347787352,0.31560404877425813,True,555
null,same_data_search,0.8,75,True,x4<-1,"[0.29, 0.43]",0.5594546346193386,4.00474688428485,1.0802510882347873,False,573
null,full_family_simultaneous,0.8,75,False,x4<-1,"[0.29, 0.43]",0.5594546346193386,4.00474688428485,1.0802510882347873,False,573
null,split_search_naive,0.8,75,False,x4>-0.5,"[0.14, 0.29]",0.18304855792818492,5.557685909819394,0.5191459874829302,False,558
null,split_search_certified,0.8,75,False,x4>-0.5,"[0.14, 0.29]",0.18304855792818492,5.557685909819394,0.5191459874829302,False,558
planted,same_data_search,0.8,75,True,x0>1 & x1>1,"[0.14, 0.29]",0.7808819320766005,3.4409953124121917,1.1653871043627273,False,573
planted,full_family_simultaneous,0.8,75,False,x0>1 & x1>1,"[0.14, 0.29]",0.7808819320766005,3.4409953124121917,1.1653871043627273,False,573
planted,split_search_naive,0.8,75,True,x1>1.5,"[0.14, 0.29]",0.3788636368142413,2.870563320617799,0.7223587463918104,False,558
planted,split_search_certified,0.8,75,False,x1>1.5,"[0.14, 0.29]",0.3788636368142413,2.870563320617799,0.7223587463918104,False,558
null,same_data_search,0.8,76,True,x2>1 & x3>1,"[0.71, 0.86]",0.5901647788825601,2.6804979030337424,1.3236452691291622,False,600
null,full_family_simultaneous,0.8,76,False,x2>1 & x3>1,"[0.71, 0.86]",0.5901647788825601,2.6804979030337424,1.3236452691291622,False,600
null,split_search_naive,0.8,76,True,x4>1.5,"[0.14, 0.29]",0.2230329517671212,2.757674923135342,0.736995720935084,False,588
null,split_search_certified,0.8,76,False,x4>1.5,"[0.14, 0.29]",0.2230329517671212,2.757674923135342,0.736995720935084,False,588
