weight_mode,shift_strength,seed,global_ess,q10_local_ess,median_local_ess,worst_group_noise,false_alarm_005,false_alarm_010
oracle,0.4,67,325.81658729433303,2.559812904249819,12.126526925042095,0.056056781624804514,True,False
oracle,0.4,68,322.8817489321798,2.15339649200122,13.296057746771414,0.04200834752437826,False,False
oracle,0.4,69,298.7570384742994,4.784304610395295,15.625058146113428,0.028893773777307348,False,False
oracle,0.4,70,304.8960060019877,2.631390565452681,16.111457943158126,0.030422562469335293,False,False
oracle,0.4,71,323.15727919345346,2.663785401931239,12.541423827612567,0.036891936318488375,False,False
oracle,0.4,72,311.60145462923293,1.9294119819432087,11.69691483083098,0.0329498038409268,False,False
oracle,0.4,73,313.6864048066907,3.8789014887906337,16.52334938465551,0.042554122511600366,False,False
oracle,0.4,74,289.9157145739494,3.754532285056251,13.178760453081638,0.030318595348536235,False,False
oracle,0.4,75,316.4444900802718,4.336649355872277,16.808622460584203,0.033234368801628375,False,False
oracle,0.4,76,323.2519828165083,2.8940527674287893,12.989060546095216,0.05336178535760903,True,False
oracle,0.4,77,323.8482492258503,3.524041295245228,12.229049130385393,0.033517187048479676,False,False
oracle,0.4,78,308.7669074211883,4.053771605831929,14.916549693854527,0.05372538961378613,True,False
oracle,0.4,79,333.3217600440928,3.7935686155587187,13.517494041259994,0.04981485310266438,False,False
oracle,0.4,80,328.8831383331777,4.6559246175817215,13.876387730761325,0.035847322398254756,False,False
oracle,0.4,81,319.7463254116961,4.583255173858341,14.848478881467004,0.04784611148383073,False,False
oracle,0.4,82,319.41195050039954,4.518654964895333,15.429785162329386,0.027680296745625076,False,False
oracle,0.4,83,304.9015807539934,5.248980920161458,15.970173777394294,0.030262930755358592,False,False
oracle,0.4,84,311.64480947004233,2.5371045813789523,12.223544640477375,0.041101260371203305,False,False
oracle,0.4,85,229.0222589824729,3.0131552133425115,12.984776594469361,0.030233855924369408,False,False
oracle,0.4,86,306.15431483740434,1.912448193052101,10.82084674650386,0.03658943576994248,False,False
oracle,0.4,87,315.9720364192502,4.567463970880886,13.548176370196074,0.04384561655198053,False,False
oracle,0.4,88,331.2974587817636,2.8715310726513104,13.06349130333484,0.02959182301108901,False,False
oracle,0.4,89,308.43890237396823,3.887215562000657,14.271834116393057,0.03730790123923619,False,False
oracle,0.4,90,320.51090564221823,2.9015870399366097,12.61091271009276,0.030120006423007138,False,False
oracle,0.4,91,341.1110637741162,2.9550282934499204,12.813321270958301,0.042460711000340406,False,False
oracle,0.4,92,309.4285570090238,2.538779223326944,11.97046617864304,0.05611448046864602,True,False
oracle,0.4,93,333.2776223517192,3.7073982988697503,12.154453843974583,0.036483576939299864,False,False
oracle,0.4,94,334.6930203046085,4.662025545142511,14.37595957446346,0.034806330628282756,False,False
oracle,0.4,95,314.22835590942975,2.763645671563575,12.49108864516821,0.03973625005051883,False,False
oracle,0.4,96,294.74038423183237,2.513447615812188,12.210059997902405,0.02829675041430938,False,False
oracle,0.4,97,298.1905888225034,2.748026607211817,13.286247802434001,0.05433709886837324,True,False
oracle,0.4,98,309.7013882807464,2.1893571722304492,12.064089517419145,0.042033078697829115,False,False
oracle,0.4,99,263.44638905719114,4.167791230165608,13.607508010469346,0.046848486241821294,False,False
oracle,0.4,100,304.8534266111151,1.9963868051431783,10.341287345434123,0.04010058554328519,False,False
oracle,0.4,101,318.75820679847345,1.8636181701761525,11.421330481081192,0.03665922784392355,False,False
oracle,0.4,102,318.51739854888274,3.728570533206962,12.521372623048478,0.03312433461527774,False,False
oracle,0.4,103,320.038628496875,1.993525893972258,11.053415308251148,0.039502907348563196,False,False
oracle,0.4,104,296.46127694678256,1.959617907449839,12.109860048310175,0.042356214257455976,False,False
oracle,0.4,105,321.31755925951455,3.0710655966129354,13.868513708474214,0.052701160401862034,True,False
oracle,0.4,106,302.67188079727674,2.2142157672912477,11.49493837771142,0.03829398958947615,False,False
oracle,0.4,107,310.6226277204964,2.1354076016317665,11.128850861638053,0.03639742191231179,False,False
oracle,0.4,108,337.40973441311047,1.9984380421348298,11.677760527437663,0.03409434346972026,False,False
oracle,0.4,109,320.11063119208535,3.678656292168849,16.820688871970557,0.034069097798720124,False,False
oracle,0.4,110,298.3713170756729,1.9839479804197884,11.585943012384355,0.04059454128883206,False,False
oracle,0.4,111,322.6978418164229,1.968724168628732,13.787550572739756,0.04948042038834113,False,False
oracle,0.4,112,292.1550810660676,2.560770001408279,11.852826877711177,0.051001963345178786,True,False
oracle,0.4,113,317.3216457440745,4.149040418731571,12.000418199472293,0.03263265415817688,False,False
oracle,0.4,114,332.18786099126515,2.6005146320706944,10.696394850694572,0.03717493515921805,False,False
oracle,0.4,115,328.3709883412707,3.0859868758423135,12.36567516231603,0.04093973705449555,False,False
oracle,0.4,116,305.2020139322024,3.9961552344460087,15.691726853654421,0.03209667080062309,False,False
oracle,0.4,117,309.6750726503638,3.6610077225206745,13.822167467646583,0.030046846786476167,False,False
oracle,0.4,118,301.8968563135682,5.035793524971727,14.062200252027832,0.02664987135206906,False,False
oracle,0.4,119,328.39961878362124,3.4127540521717634,13.020036730447922,0.0250240365203512,False,False
oracle,0.4,120,310.5807230025085,2.9226138010243368,12.4207094675705,0.05691955666051617,True,False
oracle,0.4,121,296.5039213014006,1.9441007697901345,10.721802731015526,0.05763061725784338,True,False
oracle,0.4,122,339.005061652856,3.886986099341385,14.30180473499819,0.04090359278484987,False,False
oracle,0.4,123,322.35364332622174,2.7407134849454033,11.921274441322167,0.04206053800900518,False,False
oracle,0.4,124,305.9786731851548,1.9769961714214974,9.845749690545915,0.032609515376260466,False,False
oracle,0.4,125,308.6935334903806,2.418467370621914,12.550281398371268,0.04468046539611261,False,False
oracle,0.4,126,274.47338748135115,2.7601789918332584,11.9792283247612,0.05417310234626589,True,False
oracle,0.4,127,336.43226384668793,2.9981025719353354,12.65227185450767,0.042262360142697644,False,False
oracle,0.4,128,316.49348713619526,2.9375960924440383,13.355346366353558,0.0519293985941005,True,False
oracle,0.4,129,345.8718967163905,4.188874410088154,14.862349126174733,0.040932019757633636,False,False
oracle,0.4,130,305.66114337588573,2.6814050022659948,12.91297975193258,0.05887582789368853,True,False
oracle,0.4,131,309.01830669920554,2.5647306755862362,11.913768790346174,0.05393993008692697,True,False
oracle,0.4,132,320.0184060448245,2.722642636951997,11.490525090754048,0.05390362218412137,True,False
oracle,0.4,133,292.59288016476404,1.9988035822583905,10.033601789987834,0.040592610780887675,False,False
oracle,0.4,134,314.1400522774552,2.8981692699530814,13.25663323483436,0.04028713113866789,False,False
oracle,0.4,135,302.4047557682073,3.8066087912155537,14.627237439188642,0.030157791398436953,False,False
oracle,0.4,136,318.51995266786986,3.8786543570113285,13.514783869878615,0.030333821965139732,False,False
oracle,0.4,137,273.375610181542,2.4993786272809744,11.183508236717062,0.0418944754241652,False,False
oracle,0.4,138,329.4998551053193,2.7888384832842124,12.53838342361236,0.040248016598727954,False,False
oracle,0.4,139,301.95252674564205,2.2774200797756547,11.919166574196074,0.04471850368432791,False,False
oracle,0.4,140,306.5094123352414,1.9813387336778674,11.039722459007185,0.043158496959149986,False,False
oracle,0.4,141,322.1473131727808,2.906845865216084,11.371105068544622,0.04168982136823365,False,False
oracle,0.4,142,327.21779746805794,4.094311313128299,14.46164892228865,0.03500986706995369,False,False
oracle,0.4,143,310.1067829640726,2.0977929859823967,9.974410872582482,0.03784129375488493,False,False
oracle,0.4,144,293.7822954685905,1.855103242662807,11.648214510138898,0.03346803117448829,False,False
oracle,0.4,145,278.35945988319503,1.9685014254468007,10.506144416605638,0.06144007811528091,True,False
oracle,0.4,146,312.60876442400024,2.04934396274359,11.058430844789731,0.059884241879475206,True,False
oracle,0.4,147,314.4373708910512,3.3354178046933924,12.203767434101918,0.030191958501893913,False,False
oracle,0.4,148,328.8368101039814,2.711254585412448,13.122762739070719,0.06670975211296602,True,False
oracle,0.4,149,321.49523914726586,2.4678224752965146,13.041191749318497,0.05514293162530258,True,False
oracle,0.4,150,285.1307105014575,2.0196608657478845,9.91482986349561,0.04518616781112816,False,False
oracle,0.4,151,336.66180720710025,3.2441884360835624,13.31537255847208,0.02795566816207072,False,False
oracle,0.4,152,301.97477298745343,3.109590045099021,12.44765363198929,0.03392013086457584,False,False
oracle,0.4,153,329.55091744417683,2.740452563643668,12.211324826088958,0.036908856739656284,False,False
