weight_mode,shift_strength,seed,group,bin,n_active,global_ess,bin_group_ess,target_mass_est,abs_theta_hat,abs_normalized_gap
logistic,1.2,28,x1>0.5,"[0.43, 0.57]",18,42.25307316238869,3.221239565798636,0.1045212980810188,0.0018803735794012467,0.017990338944544052
logistic,1.2,28,x1>0.5,"[0.57, 0.71]",24,42.25307316238869,5.369662893601867,0.1479181481063814,0.010901357453699698,0.07369857987851186
logistic,1.2,28,x1>0.5,"[0.71, 0.86]",34,42.25307316238869,5.758510158485205,0.14000187302458614,0.02826290927396915,0.20187522254795706
logistic,1.2,28,x1>0.5,"[0.86, 1.00]",37,42.25307316238869,12.21964777106486,0.07241029140991413,0.002906662533197425,0.040141566572945146
logistic,1.2,28,x1>1,"[0.00, 0.14]",3,42.25307316238869,1.945200969939945,0.07201231526279733,0.007872168175589698,0.10931697094950342
logistic,1.2,28,x1>1,"[0.14, 0.29]",6,42.25307316238869,2.552709529787814,0.05602861458452026,0.014291187304848957,0.25506943926465325
logistic,1.2,28,x1>1,"[0.29, 0.43]",3,42.25307316238869,1.1633713891266708,0.05278627348704204,0.015445998662622005,0.29261392483812454
logistic,1.2,28,x1>1,"[0.43, 0.57]",5,42.25307316238869,2.2558772811491585,0.0867706959840647,0.001929445992474415,0.02223614747574174
logistic,1.2,28,x1>1,"[0.57, 0.71]",11,42.25307316238869,4.052612280125093,0.08160973914303217,0.004291763323960636,0.052588862175367776
logistic,1.2,28,x1>1,"[0.71, 0.86]",15,42.25307316238869,4.3282792975128235,0.12035167973772745,0.03170507685844155,0.2634369285707838
logistic,1.2,28,x1>1,"[0.86, 1.00]",31,42.25307316238869,10.792757451259424,0.06714667915831074,0.002830622248072048,0.04215580403311281
logistic,1.2,28,x1>1.5,"[0.00, 0.14]",1,42.25307316238869,1.0,0.0488351319927344,0.006334714282736949,0.12971633380000727
logistic,1.2,28,x1>1.5,"[0.14, 0.29]",2,42.25307316238869,1.6373973796570198,0.02419292486935889,0.0059876985876337364,0.2474979201550511
logistic,1.2,28,x1>1.5,"[0.29, 0.43]",1,42.25307316238869,1.0,0.0488351319927344,0.014165482736828374,0.2900674608381501
logistic,1.2,28,x1>1.5,"[0.43, 0.57]",2,42.25307316238869,1.1009898752679355,0.05130737867513956,0.020968221978526026,0.4086784887469988
logistic,1.2,28,x1>1.5,"[0.57, 0.71]",5,42.25307316238869,2.219766569190442,0.028034215078920614,0.007700045184766784,0.2746659809482797
